utc,buy,sell,vol_btc,last
2019-01-06 06:08:03.096820,220.68,224.98,591.78377652,220.67
2019-01-06 06:09:03.173272,220.69,224.69,591.78377652,220.67
2019-01-06 06:10:03.370487,220.66,224.47,591.78377652,220.67
2019-01-06 06:11:03.521138,220.67,224.26,591.78377652,220.67
2019-01-06 06:12:02.703543,220.70,224.01,593.98376651,220.67
2019-01-06 06:13:02.939429,220.67,224.88,593.98376651,220.67
2019-01-06 06:14:03.243370,220.68,224.67,593.98376651,220.67
2019-01-06 06:15:03.413877,220.67,224.42,593.98376651,220.67
2019-01-06 06:16:02.595079,220.68,224.19,593.98376651,220.67
2019-01-06 06:17:02.712556,220.67,224.00,593.98376651,220.67
2019-01-06 06:18:02.846436,220.67,223.79,593.98376651,220.67
2019-01-06 06:19:03.164519,220.67,223.56,593.98376651,220.67
2019-01-06 06:20:03.438479,220.66,224.64,596.18375651,220.67
2019-01-06 06:21:02.967502,220.67,224.43,582.98992204,220.67
2019-01-06 06:22:03.288746,220.69,224.18,582.98992204,220.67
2019-01-06 06:23:03.857398,220.67,223.96,568.69375652,220.67
2019-01-06 06:24:03.696112,220.67,223.72,568.09375646,220.67
2019-01-06 06:25:08.889700,220.67,224.76,566.69375643,220.67
2019-01-06 06:26:03.229143,220.67,224.53,566.69375643,220.67
2019-01-06 06:27:03.726903,220.67,224.33,566.69375643,220.67
2019-01-06 06:28:02.963288,220.67,224.11,566.69375643,220.67
2019-01-06 06:29:03.362620,220.67,223.83,566.64347088,220.67
2019-01-06 06:30:02.781806,220.66,223.59,566.64347088,220.67
2019-01-06 06:31:03.105020,220.67,224.54,563.34534163,220.67
2019-01-06 06:32:03.454189,220.67,224.33,563.54533171,220.67
2019-01-06 06:33:03.218928,220.67,224.09,563.54533171,220.67
2019-01-06 06:34:03.205781,220.67,223.90,563.54533171,220.67
2019-01-06 06:35:02.733817,220.67,223.71,563.54533171,220.67
2019-01-06 06:36:03.115618,220.67,223.49,563.54533171,220.67
2019-01-06 06:37:03.352764,220.67,223.30,563.54533171,220.67
2019-01-06 06:38:02.797878,220.67,224.66,563.54533171,220.67
2019-01-06 06:39:03.313014,220.67,224.37,562.70306037,220.67
2019-01-06 06:40:03.617211,220.66,224.11,562.70306037,220.67
2019-01-06 06:41:02.932188,220.67,223.89,562.70306037,220.67
2019-01-06 06:42:03.231898,220.67,223.58,562.70306037,220.67
2019-01-06 06:43:03.322868,220.68,225.18,562.70306037,220.67
2019-01-06 06:44:03.617276,220.67,224.50,562.70306037,220.67
2019-01-06 06:45:03.039092,220.67,224.24,562.70306037,220.67
2019-01-06 06:46:03.318415,220.67,224.04,562.70306037,220.67
2019-01-06 06:47:06.500815,220.67,223.83,562.70306037,220.67
2019-01-06 06:48:03.599756,220.67,223.61,562.70306037,220.67
2019-01-06 06:49:03.129964,220.70,225.03,562.70306037,220.67
2019-01-06 06:50:03.535581,220.66,224.80,562.70306037,220.67
2019-01-06 06:51:02.889831,220.66,224.58,564.90305036,220.67
2019-01-06 06:52:03.113164,220.66,224.33,564.90305036,220.67
2019-01-06 06:53:04.970439,220.67,224.05,564.90305036,220.67
2019-01-06 06:54:02.701873,220.67,223.80,564.90305036,220.67
2019-01-06 06:55:03.013496,220.67,225.03,564.90305036,220.67
2019-01-06 06:56:03.210000,220.67,224.82,564.90305036,220.67
2019-01-06 06:57:03.528946,220.67,224.61,564.90305036,220.67
2019-01-06 06:58:02.765586,220.68,224.37,564.90305036,220.67
2019-01-06 06:59:03.069452,220.66,224.15,564.90305036,220.67
2019-01-06 07:00:03.553728,220.66,224.69,567.10304035,220.70
2019-01-06 07:01:02.936235,220.67,223.94,567.10304035,220.70
2019-01-06 07:02:03.492351,220.67,223.34,567.10304035,220.70
2019-01-06 07:03:02.736354,220.67,222.84,567.10304035,220.70
2019-01-06 07:04:03.032444,220.66,222.47,579.96091261,220.66
2019-01-06 07:05:03.393845,220.01,222.22,581.36538261,220.02
2019-01-06 07:06:02.881589,220.02,224.79,581.36538261,220.02
2019-01-06 07:07:03.364273,220.01,223.29,583.56537261,220.01
2019-01-06 07:08:02.690198,220.01,222.72,583.56537261,220.01
2019-01-06 07:09:03.013603,220.01,222.24,583.56537261,220.01
2019-01-06 07:10:03.313829,219.00,219.98,597.52440736,220.00
2019-01-06 07:11:02.648001,219.04,222.54,597.52440736,220.00
2019-01-06 07:12:02.893596,219.13,222.42,597.52440736,220.00
2019-01-06 07:13:02.974974,219.23,222.30,597.52440736,220.00
2019-01-06 07:14:03.284088,219.32,222.18,597.52440736,220.00
2019-01-06 07:15:03.428871,219.42,222.08,597.52440736,220.00
2019-01-06 07:16:02.700508,219.00,224.35,597.52440736,220.00
2019-01-06 07:17:02.915060,219.00,223.15,597.52440736,220.00
2019-01-06 07:18:03.144681,219.05,222.66,597.52440736,220.00
2019-01-06 07:19:03.393418,219.15,222.22,596.83440740,220.00
2019-01-06 07:20:03.556990,219.24,221.93,596.83440740,220.00
2019-01-06 07:21:02.930425,219.01,221.58,596.83440740,220.00
2019-01-06 07:22:03.199416,219.11,223.33,596.83440740,220.00
2019-01-06 07:23:03.447803,219.05,222.73,596.83440740,220.00
2019-01-06 07:24:02.708171,219.03,222.29,596.83440740,220.00
2019-01-06 07:25:03.015837,219.13,222.15,596.83440740,220.00
2019-01-06 07:26:03.291448,219.07,223.90,596.83440740,220.00
2019-01-06 07:27:03.583764,219.02,223.25,596.83440740,220.00
2019-01-06 07:28:03.020575,219.07,222.72,596.83440740,220.00
2019-01-06 07:29:03.456640,219.06,222.28,596.83440740,220.00
2019-01-06 07:30:02.698303,219.02,221.81,596.83440740,220.00
2019-01-06 07:31:03.071508,219.04,221.43,596.83440740,220.00
2019-01-06 07:32:03.276428,219.05,224.94,596.83440740,220.00
2019-01-06 07:33:03.489639,219.03,223.33,596.83440740,220.00
2019-01-06 07:34:02.860104,219.07,222.71,596.83440740,220.00
2019-01-06 07:35:03.109884,219.17,222.21,596.83440740,220.00
2019-01-06 07:36:03.391985,219.07,221.86,596.83440740,220.00
2019-01-06 07:37:02.733889,219.18,224.69,596.83440740,220.00
2019-01-06 07:38:03.016374,219.00,223.29,596.83440740,220.00
2019-01-06 07:39:03.277122,219.06,222.74,596.83440740,220.00
2019-01-06 07:40:03.656004,219.15,222.27,596.83440740,220.00
2019-01-06 07:41:02.866088,219.07,221.93,596.83440740,220.00
2019-01-06 07:42:03.293349,219.00,221.67,596.83440740,220.00
2019-01-06 07:43:03.576135,219.10,223.68,596.83440740,220.00
2019-01-06 07:44:02.982764,219.02,222.98,596.83440740,220.00
2019-01-06 07:45:03.255766,219.01,222.44,596.83440740,220.00
2019-01-06 07:46:03.434268,219.02,221.94,596.83440740,220.00
2019-01-06 07:47:02.817844,219.07,223.48,596.83440740,220.00
2019-01-06 07:48:03.065916,219.02,222.95,595.10476399,220.00
2019-01-06 07:49:03.468514,219.04,222.50,595.10476399,220.00
2019-01-06 07:50:02.843222,219.05,222.02,595.10476399,220.00
2019-01-06 07:51:03.173752,219.04,221.76,595.10476399,220.00
2019-01-06 07:52:03.367355,219.12,223.98,595.10476399,220.00
2019-01-06 07:53:03.466456,219.23,222.80,595.10476399,220.00
2019-01-06 07:54:02.835766,219.01,222.35,595.10476399,220.00
2019-01-06 07:55:03.052766,219.03,221.93,595.10476399,220.00
2019-01-06 07:56:03.422307,219.05,221.56,595.10476399,220.00
2019-01-06 07:57:02.756034,219.00,221.35,595.10476399,220.00
2019-01-06 07:58:02.916803,219.09,221.16,595.10476399,220.00
2019-01-06 07:59:03.159765,219.01,223.26,595.10476399,220.00
2019-01-06 08:00:03.416391,219.06,222.63,595.10476399,220.00
2019-01-06 08:01:02.689295,219.04,222.26,595.10476399,220.00
2019-01-06 08:02:02.831761,219.01,221.75,595.10476399,220.00
2019-01-06 08:03:03.216562,219.01,221.37,595.10476399,220.00
2019-01-06 08:04:03.488034,219.04,221.42,595.10476399,220.00
2019-01-06 08:05:02.659597,219.07,221.24,595.10476399,220.00
2019-01-06 08:06:02.880826,219.02,224.60,595.10476399,220.00
2019-01-06 08:07:03.184092,219.11,223.94,595.10476399,220.00
2019-01-06 08:08:03.515099,219.03,222.95,595.10476399,220.00
2019-01-06 08:09:02.781105,219.01,222.34,595.10476399,220.00
2019-01-06 08:10:03.058488,219.00,221.90,595.10476399,220.00
2019-01-06 08:11:03.245582,219.01,221.48,595.10476399,220.00
2019-01-06 08:12:03.522937,219.02,224.94,595.10476399,220.00
2019-01-06 08:13:02.733410,219.11,224.28,595.10476399,220.00
2019-01-06 08:14:02.998818,219.00,223.51,595.10476399,220.00
2019-01-06 08:15:03.259736,219.00,222.88,595.10476399,220.00
2019-01-06 08:16:03.544174,219.10,222.39,595.10476399,220.00
2019-01-06 08:17:02.905164,219.01,221.98,595.10476399,220.00
2019-01-06 08:18:03.248369,219.07,221.60,595.10476399,220.00
2019-01-06 08:19:03.507152,219.01,221.28,595.10476399,220.00
2019-01-06 08:20:02.758378,219.00,222.39,595.10476399,220.00
2019-01-06 08:21:03.122108,219.01,221.94,595.10476399,220.00
2019-01-06 08:22:03.395278,219.01,221.46,595.10476399,220.00
2019-01-06 08:23:02.677820,219.00,224.56,595.10476399,220.00
2019-01-06 08:24:03.017142,219.03,223.91,595.10476399,220.00
2019-01-06 08:25:03.337851,219.02,222.65,595.10476399,220.00
2019-01-06 08:26:02.621478,219.01,222.20,595.10476399,220.00
2019-01-06 08:27:02.880402,219.01,221.71,595.10476399,220.00
2019-01-06 08:28:03.278122,219.01,221.28,595.10476399,220.00
2019-01-06 08:29:02.701834,219.01,221.27,595.10476399,220.00
2019-01-06 08:30:03.058178,219.00,221.19,595.10476399,220.00
2019-01-06 08:31:03.331819,219.01,221.13,595.10476399,220.00
2019-01-06 08:32:02.652006,219.01,221.26,595.12486399,221.26
2019-01-06 08:33:02.855818,219.01,221.19,595.12486399,221.26
2019-01-06 08:34:03.077808,219.05,223.94,595.12486399,221.26
2019-01-06 08:35:03.281065,219.03,222.45,595.35037349,219.01
2019-01-06 08:36:02.604924,219.01,222.00,595.35037349,219.01
2019-01-06 08:37:02.955960,219.01,221.72,637.87869819,221.83
2019-01-06 08:38:03.112414,219.01,221.48,637.87869819,221.83
2019-01-06 08:39:03.358256,219.07,222.76,637.87869819,221.83
2019-01-06 08:40:02.864765,219.00,222.62,637.87869819,221.83
2019-01-06 08:41:03.130102,219.00,222.43,637.87869819,221.83
2019-01-06 08:42:03.575899,219.01,222.29,637.87869819,221.83
2019-01-06 08:43:03.089725,219.04,222.14,637.87869819,221.83
2019-01-06 08:44:03.584953,219.01,222.14,637.87869819,221.83
2019-01-06 08:45:02.953931,219.01,221.99,637.87869819,221.83
2019-01-06 08:46:03.189248,219.04,222.15,637.87869819,221.83
2019-01-06 08:47:03.303440,219.02,222.01,637.87869819,221.83
2019-01-06 08:48:03.532766,219.00,221.49,637.87869819,221.83
2019-01-06 08:49:02.956795,219.01,221.49,637.87869819,221.83
2019-01-06 08:50:03.092723,219.00,221.49,637.87869819,221.83
2019-01-06 08:51:03.305662,219.01,221.49,637.87869819,221.83
2019-01-06 08:52:03.509813,219.01,221.49,637.87869819,221.83
2019-01-06 08:53:02.818083,219.01,221.49,637.87869819,221.83
2019-01-06 08:54:02.964494,219.01,221.49,637.87869819,221.83
2019-01-06 08:55:03.222009,219.01,221.49,637.87869819,221.83
2019-01-06 08:56:03.162103,219.01,221.49,637.87869819,221.83
2019-01-06 08:57:03.298546,219.01,221.49,637.87869819,221.83
2019-01-06 08:58:03.586717,219.01,221.49,637.87869819,221.83
2019-01-06 08:59:02.846442,219.01,221.49,637.87869819,221.83
2019-01-06 09:00:03.125731,219.00,221.49,637.87869819,221.83
2019-01-06 09:01:03.565972,219.01,221.49,637.87869819,221.83
2019-01-06 09:02:02.741324,219.01,221.50,637.87869819,221.83
2019-01-06 09:03:03.032959,219.01,221.50,637.87869819,221.83
2019-01-06 09:04:03.274756,219.01,221.49,637.87869819,221.83
2019-01-06 09:05:03.441200,219.04,221.50,637.87869819,221.83
2019-01-06 09:06:02.770041,219.13,221.50,637.87869819,221.83
2019-01-06 09:07:02.973881,219.23,221.50,637.87869819,221.83
2019-01-06 09:08:02.828033,219.00,221.50,637.87869819,221.83
2019-01-06 09:09:03.119536,219.00,221.50,637.87869819,221.83
2019-01-06 09:10:03.358907,219.00,221.50,637.87869819,221.83
2019-01-06 09:11:03.491997,219.03,221.50,637.87869819,221.83
2019-01-06 09:12:02.684118,219.01,221.50,637.87869819,221.83
2019-01-06 09:13:03.083582,219.02,221.50,637.87869819,221.83
2019-01-06 09:14:03.489836,219.04,221.50,637.87869819,221.83
2019-01-06 09:15:02.768581,219.01,221.50,637.87869819,221.83
2019-01-06 09:16:02.921780,219.01,221.50,637.87869819,221.83
2019-01-06 09:17:03.107591,219.01,221.50,637.87869819,221.83
2019-01-06 09:18:03.302974,219.03,221.50,637.87869819,221.83
2019-01-06 09:19:03.411088,219.00,221.50,636.17869812,221.83
2019-01-06 09:20:02.824124,219.00,221.50,625.17869819,221.83
2019-01-06 09:21:03.150694,219.01,221.50,618.03835303,221.83
2019-01-06 09:22:03.119437,219.01,221.50,616.67750173,221.83
2019-01-06 09:23:03.416457,219.01,221.50,616.67750173,221.83
2019-01-06 09:24:03.588535,219.01,221.50,616.67750173,221.83
2019-01-06 09:25:02.762460,219.01,221.50,615.50540174,221.83
2019-01-06 09:26:03.009052,219.01,221.50,615.50540174,221.83
2019-01-06 09:27:03.231566,219.01,221.50,615.50540174,221.83
2019-01-06 09:28:03.507563,219.01,221.50,610.81070122,221.83
2019-01-06 09:29:02.769486,219.01,221.50,610.81070122,221.83
2019-01-06 09:30:02.908988,219.01,221.50,610.81070122,221.83
2019-01-06 09:31:03.132197,219.01,221.50,610.81070122,221.83
2019-01-06 09:32:03.564483,219.01,221.50,610.81070122,221.83
2019-01-06 09:33:03.061886,219.01,221.50,610.81070122,221.83
2019-01-06 09:34:03.195930,219.01,221.50,610.81070122,221.83
2019-01-06 09:35:03.307378,219.01,221.50,610.81070122,221.83
2019-01-06 09:36:03.533005,219.01,221.50,607.31070122,221.83
2019-01-06 09:37:02.676811,219.01,221.50,607.31070122,221.83
2019-01-06 09:38:03.562680,219.01,221.50,607.31070122,221.83
2019-01-06 09:39:02.767792,219.01,221.50,607.31070122,221.83
2019-01-06 09:40:02.933906,219.00,221.50,607.31070122,221.83
2019-01-06 09:41:03.201994,219.01,221.50,607.31070122,221.83
2019-01-06 09:42:03.333134,219.02,221.50,607.31070122,221.83
2019-01-06 09:43:03.596355,219.00,221.50,607.31070122,221.83
2019-01-06 09:44:03.175378,219.01,221.50,607.31070122,221.83
2019-01-06 09:45:03.399751,219.01,221.50,607.31070122,221.83
2019-01-06 09:46:03.601147,219.01,221.50,607.31070122,221.83
2019-01-06 09:47:02.889659,219.01,221.50,607.31070122,221.83
2019-01-06 09:48:02.811804,219.01,221.49,607.31070122,221.83
2019-01-06 09:49:03.125391,219.01,221.49,607.31070122,221.83
2019-01-06 09:50:02.773695,219.00,221.46,607.31070122,221.83
2019-01-06 09:51:02.956028,217.01,221.49,625.00197047,217.01
2019-01-06 09:52:03.220314,217.00,221.49,625.00197047,217.01
2019-01-06 09:53:03.401374,217.00,221.49,625.00197047,217.01
2019-01-06 09:54:03.488504,217.00,221.48,625.00197047,217.01
2019-01-06 09:55:02.744470,217.01,221.42,625.00197047,217.01
2019-01-06 09:56:02.924953,217.01,221.40,625.00197047,217.01
2019-01-06 09:57:03.238649,217.01,221.49,645.11391774,217.01
2019-01-06 09:58:03.377402,217.02,221.48,645.69029276,221.47
2019-01-06 09:59:03.631035,217.02,221.45,645.69029276,221.47
2019-01-06 10:00:03.005425,217.02,221.42,645.69029276,221.47
2019-01-06 10:01:03.263407,217.13,221.37,645.69029276,221.47
2019-01-06 10:02:03.405945,217.24,221.41,645.69029276,221.47
2019-01-06 10:03:02.661507,217.33,221.29,645.69029276,221.47
2019-01-06 10:04:02.952442,217.20,217.36,646.26956413,217.36
2019-01-06 10:05:03.145700,217.26,221.43,645.79099103,217.26
2019-01-06 10:06:03.260828,217.26,221.27,645.79099103,217.26
2019-01-06 10:07:03.501396,217.26,221.41,645.79099103,217.26
2019-01-06 10:08:02.701059,217.26,221.27,645.79099103,217.26
2019-01-06 10:09:03.173313,217.26,221.45,645.79099103,217.26
2019-01-06 10:10:03.420966,217.26,221.33,645.79099103,217.26
2019-01-06 10:11:03.593672,217.26,221.34,645.79099103,217.26
2019-01-06 10:12:02.786575,217.29,221.50,644.02998282,217.26
2019-01-06 10:13:03.047166,217.29,221.49,643.86918811,217.26
2019-01-06 10:14:03.339914,217.29,221.49,643.86918811,217.26
2019-01-06 10:15:03.388973,217.29,221.49,643.86918811,217.26
2019-01-06 10:16:02.684765,217.29,221.49,643.86918811,217.26
2019-01-06 10:17:02.793862,217.29,221.45,643.86918811,217.26
2019-01-06 10:18:03.043312,217.29,221.33,643.86918811,217.26
2019-01-06 10:19:03.184807,217.29,221.21,643.86918811,217.26
2019-01-06 10:20:03.016116,217.29,221.09,643.86918811,217.26
2019-01-06 10:21:03.318841,217.01,221.39,643.86918811,217.26
2019-01-06 10:22:03.523218,217.01,221.27,643.86918811,217.26
2019-01-06 10:23:02.714819,217.01,221.15,643.86918811,217.26
2019-01-06 10:24:03.056711,217.01,221.03,643.86918811,217.26
2019-01-06 10:25:03.326525,217.02,221.40,645.38044948,221.46
2019-01-06 10:26:02.653005,217.17,220.80,645.38044948,221.46
2019-01-06 10:27:03.020267,217.26,220.98,645.38044948,221.46
2019-01-06 10:28:03.190895,217.35,220.80,645.38044948,221.46
2019-01-06 10:29:03.405022,217.45,220.80,645.38044948,221.46
2019-01-06 10:30:02.953655,217.54,220.40,645.38044948,221.46
2019-01-06 10:31:03.181180,217.21,221.00,645.38044948,221.46
2019-01-06 10:32:03.496323,217.30,220.40,645.38044948,221.46
2019-01-06 10:33:02.636969,217.40,221.00,645.38044948,221.46
2019-01-06 10:34:02.819608,217.49,221.20,645.38044948,221.46
2019-01-06 10:35:02.974948,217.60,221.00,645.38044948,221.46
2019-01-06 10:36:03.029148,217.71,221.00,645.38044948,221.46
2019-01-06 10:37:03.096034,217.80,221.40,645.38044948,221.46
2019-01-06 10:38:03.469440,217.90,221.40,645.38044948,221.46
2019-01-06 10:39:02.808138,218.04,221.40,645.38044948,221.46
2019-01-06 10:40:02.907357,218.36,221.40,636.01972562,221.46
2019-01-06 10:41:03.318114,217.37,221.40,636.01972562,221.46
2019-01-06 10:42:03.502202,217.65,221.40,636.01972562,221.46
2019-01-06 10:43:02.632843,217.74,221.40,636.01972562,221.46
2019-01-06 10:44:03.064025,217.83,221.40,636.01972562,221.46
2019-01-06 10:45:03.203203,217.93,221.40,636.01972562,221.46
2019-01-06 10:46:02.790455,218.02,221.40,636.01972562,221.46
2019-01-06 10:47:02.993911,218.12,221.40,636.01972562,221.46
2019-01-06 10:48:03.299922,218.21,221.40,636.01972562,221.46
2019-01-06 10:49:03.521930,218.30,221.40,636.01972562,221.46
2019-01-06 10:50:02.757165,218.40,221.40,636.01972562,221.46
2019-01-06 10:51:03.065956,217.70,221.40,636.01972562,221.46
2019-01-06 10:52:03.269225,217.82,221.40,636.01972562,221.46
2019-01-06 10:53:03.585601,217.92,221.40,636.01972562,221.46
2019-01-06 10:54:02.818228,218.02,221.40,636.01972562,221.46
2019-01-06 10:55:02.983665,218.11,221.40,636.01972562,221.46
2019-01-06 10:56:03.097785,218.23,221.40,636.01972562,221.46
2019-01-06 10:57:03.332251,218.32,221.40,636.01972562,221.46
2019-01-06 10:58:03.516823,218.42,221.40,636.01972562,221.46
2019-01-06 10:59:02.651985,218.51,221.00,636.01972562,221.46
2019-01-06 11:00:02.833689,218.60,221.40,636.01972562,221.46
2019-01-06 11:01:03.088607,217.23,221.40,636.01972562,221.46
2019-01-06 11:02:03.275900,217.36,221.40,636.01972562,221.46
2019-01-06 11:03:03.468282,217.53,221.40,636.01972562,221.46
2019-01-06 11:04:02.642002,217.76,221.40,636.01972562,221.46
2019-01-06 11:05:03.135339,217.85,221.40,636.01972562,221.46
2019-01-06 11:06:03.347254,217.96,221.40,636.01972562,221.46
2019-01-06 11:07:03.569371,221.40,221.50,636.07799517,221.40
2019-01-06 11:08:02.763254,218.20,221.50,638.58828861,221.50
2019-01-06 11:09:02.618376,218.54,221.50,638.58828861,221.50
2019-01-06 11:10:02.908714,218.70,221.50,638.58828861,221.50
2019-01-06 11:11:03.009706,217.50,221.50,638.58828861,221.50
2019-01-06 11:12:03.015931,217.88,221.50,638.58828861,221.50
2019-01-06 11:13:02.699232,217.99,221.50,638.58828861,221.50
2019-01-06 11:14:02.812412,218.08,221.50,638.58828861,221.50
2019-01-06 11:15:02.953344,218.18,221.50,638.58828861,221.50
2019-01-06 11:16:03.179054,218.27,221.49,638.58828861,221.50
2019-01-06 11:17:03.268358,218.36,221.45,638.58828861,221.50
2019-01-06 11:18:03.384794,218.45,221.49,638.58828861,221.50
2019-01-06 11:19:03.567840,218.54,221.50,638.58828861,221.50
2019-01-06 11:20:02.948985,217.16,221.48,638.58828861,221.50
2019-01-06 11:21:03.174598,217.27,221.48,638.58828861,221.50
2019-01-06 11:22:03.450104,217.36,221.37,638.58828861,221.50
2019-01-06 11:23:02.646213,217.46,221.45,638.58828861,221.50
2019-01-06 11:24:02.875668,217.58,221.40,638.58828861,221.50
2019-01-06 11:25:03.009259,217.17,221.39,645.58828860,217.17
2019-01-06 11:26:03.366981,217.16,221.28,656.58828860,217.16
2019-01-06 11:27:03.554800,217.16,221.23,679.28828860,217.16
2019-01-06 11:28:02.680076,217.16,221.35,679.28828860,217.16
2019-01-06 11:29:02.876879,217.16,221.18,679.28828860,217.16
2019-01-06 11:30:02.910625,217.16,221.06,679.28828860,217.16
2019-01-06 11:31:03.159895,217.20,221.17,679.28828860,217.16
2019-01-06 11:32:03.290238,217.16,221.25,679.28828860,217.16
2019-01-06 11:33:03.432731,217.20,221.23,679.28828860,217.16
2019-01-06 11:34:02.689295,217.21,221.13,679.28828860,217.16
2019-01-06 11:35:02.963909,217.22,221.38,668.88828857,217.16
2019-01-06 11:36:03.299340,217.22,221.10,668.88828857,217.16
2019-01-06 11:37:03.456410,217.22,220.98,668.88828857,217.16
2019-01-06 11:38:02.627503,217.22,221.28,668.88828857,217.16
2019-01-06 11:39:02.799207,217.22,221.16,668.88828857,217.16
2019-01-06 11:40:03.001680,217.21,221.04,668.88828857,217.16
2019-01-06 11:41:03.228605,217.26,221.47,668.88828857,217.16
2019-01-06 11:42:03.412233,217.35,221.49,666.13828857,217.16
2019-01-06 11:43:03.682178,217.35,221.38,666.13828857,217.16
2019-01-06 11:44:03.056378,217.35,221.22,666.13828857,217.16
2019-01-06 11:45:03.377572,217.43,221.40,666.13828857,217.16
2019-01-06 11:46:02.808566,221.50,224.09,700.89633022,221.50
2019-01-06 11:47:02.992641,217.03,224.43,700.89633022,221.50
2019-01-06 11:48:03.024811,217.55,224.43,693.99162008,221.50
2019-01-06 11:49:03.227042,217.02,224.43,693.99162008,221.50
2019-01-06 11:50:03.549139,218.00,224.43,693.99162008,221.50
2019-01-06 11:51:02.824294,218.10,224.26,693.99162008,221.50
2019-01-06 11:52:03.046348,218.10,221.98,693.99162008,221.50
2019-01-06 11:53:03.197900,218.01,221.97,693.99162008,221.50
2019-01-06 11:54:03.412700,217.23,221.94,693.99162008,221.50
2019-01-06 11:55:02.939497,219.01,221.99,693.99162008,221.50
2019-01-06 11:56:03.395069,219.01,221.99,693.99162008,221.50
2019-01-06 11:57:02.752918,219.01,221.99,693.99162008,221.50
2019-01-06 11:58:03.095702,219.01,221.99,693.99162008,221.50
2019-01-06 11:59:03.290349,219.01,221.99,693.99162008,221.50
2019-01-06 12:00:03.548046,219.00,221.92,693.99162008,221.50
2019-01-06 12:01:02.649531,219.01,221.74,693.99162008,221.50
2019-01-06 12:02:02.827243,217.53,221.99,698.13967865,221.62
2019-01-06 12:03:02.964338,220.00,221.50,698.13967865,221.62
2019-01-06 12:04:03.136656,220.00,221.35,698.13967865,221.62
2019-01-06 12:05:02.667602,220.00,221.45,698.13967865,221.62
2019-01-06 12:06:02.819552,220.00,221.45,698.13967865,221.62
2019-01-06 12:07:02.940156,218.10,221.99,698.13967865,221.62
2019-01-06 12:08:03.148088,218.28,221.99,698.13967865,221.62
2019-01-06 12:09:03.308668,218.45,221.99,698.13967865,221.62
2019-01-06 12:10:02.654188,218.54,222.00,698.13967865,221.62
2019-01-06 12:11:03.144964,218.13,221.99,698.13967865,221.62
2019-01-06 12:12:03.531054,218.23,221.49,698.13967865,221.62
2019-01-06 12:13:02.815563,218.32,221.49,698.13967865,221.62
2019-01-06 12:14:02.960108,218.42,221.49,698.13967865,221.62
2019-01-06 12:15:03.121719,218.51,221.49,698.13967865,221.62
2019-01-06 12:16:03.337545,218.60,221.49,698.13967865,221.62
2019-01-06 12:17:03.490978,220.00,222.00,716.68917864,221.50
2019-01-06 12:18:02.879540,220.00,222.00,716.68917864,221.50
2019-01-06 12:19:03.275990,220.00,222.00,716.68917864,221.50
2019-01-06 12:20:03.484472,220.00,222.00,720.68917864,220.00
2019-01-06 12:21:02.647564,220.00,221.99,731.30654122,220.00
2019-01-06 12:22:02.875776,220.00,221.99,742.60654122,220.00
2019-01-06 12:23:03.033607,220.00,221.99,742.60654122,220.00
2019-01-06 12:24:03.248478,218.27,221.99,747.30654122,220.00
2019-01-06 12:25:02.897627,218.36,221.99,747.30654122,220.00
2019-01-06 12:26:03.152376,218.46,221.99,747.30654122,220.00
2019-01-06 12:27:03.494472,218.55,221.99,747.30654122,220.00
2019-01-06 12:28:02.658335,218.65,221.99,747.30654122,220.00
2019-01-06 12:29:02.662056,217.52,221.99,747.30654122,220.00
2019-01-06 12:30:02.790403,217.65,222.00,747.30654122,220.00
2019-01-06 12:31:02.588089,217.57,221.99,747.30654122,220.00
2019-01-06 12:32:02.754540,217.67,221.99,747.30654122,220.00
2019-01-06 12:33:02.930824,217.76,221.99,747.30654122,220.00
2019-01-06 12:34:03.043039,217.85,221.99,747.30654122,220.00
2019-01-06 12:35:03.278919,217.95,221.96,747.30654122,220.00
2019-01-06 12:36:03.349858,217.54,221.99,747.30654122,220.00
2019-01-06 12:37:03.532514,217.63,221.99,747.30654122,220.00
2019-01-06 12:38:02.724853,217.73,221.99,747.30654122,220.00
2019-01-06 12:39:02.997358,217.82,221.99,747.30654122,220.00
2019-01-06 12:40:03.253653,217.92,221.99,747.30654122,220.00
2019-01-06 12:41:03.425104,217.92,221.98,747.30654122,220.00
2019-01-06 12:42:02.600270,217.92,221.99,747.30654122,220.00
2019-01-06 12:43:02.698374,217.92,221.99,747.30654122,220.00
2019-01-06 12:44:03.107888,217.95,221.99,747.30654122,220.00
2019-01-06 12:45:03.452698,217.92,221.97,747.30654122,220.00
2019-01-06 12:46:02.681429,217.91,221.97,747.30654122,220.00
2019-01-06 12:47:02.753647,217.93,221.95,747.30654122,220.00
2019-01-06 12:48:02.833490,218.01,221.92,747.30654122,220.00
2019-01-06 12:49:03.021571,217.97,221.98,747.30654122,220.00
2019-01-06 12:50:03.273221,217.95,221.97,747.30654122,220.00
2019-01-06 12:51:03.366357,217.57,221.99,747.30654122,220.00
2019-01-06 12:52:03.467575,217.67,221.99,747.30654122,220.00
2019-01-06 12:53:02.764431,217.77,221.99,747.30654122,220.00
2019-01-06 12:54:02.802345,217.86,221.99,747.30654122,220.00
2019-01-06 12:55:03.022062,217.96,221.99,747.30654122,220.00
2019-01-06 12:56:03.306538,217.57,221.99,747.30654122,220.00
2019-01-06 12:57:03.572830,220.00,221.99,747.30654122,220.00
2019-01-06 12:58:02.985155,220.00,221.99,747.30654122,220.00
